images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/093666.jpg', 'path': 'full/904fc650d166e3d61bf54779694a61260da2df72.jpg', 'checksum': 'bf2374cb9215417fc2aa33290eed7312'}]",Freecom Blu-ray Combo (USB & FireWire),/productinfo/93666/freecom-blu-ray-combo-usb-a-firewire,Hardware.info,"€ 188,16",http://content.hwigroup.net/images/products/micro_thumbs/093666.jpg,"Extern, USB 2.0 / Firewire, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/108016.jpg', 'path': 'full/24cd27d738b930e588b5e26da7c3501c07420166.jpg', 'checksum': '12ff9e8d344f3e54d6882d19221f5702'}]",Freecom Blu-ray Rewriter,/productinfo/108016/freecom-blu-ray-rewriter,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/108016.jpg,"Extern, USB 2.0, 16 x, 8 x, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/003720.jpg', 'path': 'full/fb7980943ee8f1587b25bc57e888eb75bde0e03f.jpg', 'checksum': '276c40c986eaa9be4fd4f3023df9e830'}]",Freecom FS-50 DVD+/-RW 8x DL,/productinfo/3720/freecom-fs-50-dvd+-rw-8x-dl,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/003720.jpg,"Extern, USB 2.0, Lightscribe, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/166484.jpg', 'path': 'full/9c24ab5966500d0cc3e7a4854bebb501ea7b07b0.jpg', 'checksum': '9495c1436194b38db4a216ce2af6edd2'}]",Freecom Mobile Blu-ray ReWriter,/productinfo/166484/freecom-mobile-blu-ray-rewriter,Hardware.info,"€ 123,37",http://content.hwigroup.net/images/products/micro_thumbs/166484.jpg,"Extern, Firewire, 8 x, 6 x, 6 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/107894.jpg', 'path': 'full/7bd0268fed176849b24bf28b435394dcb4e9b185.jpg', 'checksum': 'd47531a815de6c87184c0407145ad9e6'}]",Freecom USB 2.0 Blu-ray Rewriter,/productinfo/107894/freecom-usb-20-blu-ray-rewriter,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/107894.jpg,"Extern, USB 2.0, Lightscribe, 16 x, 8 x, 8 x"
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000015.png', 'path': 'full/e2cd26077f99283533d04d471ed04688aed78a00.jpg', 'checksum': '3c39143a833532a6d271f06495a4106a'}]",HP G1Y57AA,/productinfo/235115/hp-g1y57aa,Hardware.info,"€ 56,68",http://content.hwigroup.net/images/brands/micro_thumbs/000015.png,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/080959.jpg', 'path': 'full/4a89710646e5ac2a6bf3f38e3bc4ea101fbc264d.jpg', 'checksum': 'ca4197b2e55c4866861b502b9d207db3'}]",JVC CU-VD50 Share Station,/productinfo/80959/jvc-cu-vd50-share-station,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/080959.jpg,"Extern, USB 2.0, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/153052.jpg', 'path': 'full/8242defb002fe7f8aa6c2b1bca2444e6ea35b981.jpg', 'checksum': 'daf78a83d25631899f3ff6e8ccce4706'}]",LG CP40NG10,/productinfo/153052/lg-cp40ng10,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/153052.jpg,"Extern, USB 2.0, 8 x, 6 x, 6 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/118587.jpg', 'path': 'full/f603ad6be4690d92af206e707d59e5a2e2243b62.jpg', 'checksum': '8bd31d49e94165da1b5610723abcdc8d'}]",LG GE24LU21,/productinfo/118587/lg-ge24lu21,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/118587.jpg,"Extern, USB 2.0, Lightscribe, 24 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/073131.jpg', 'path': 'full/51be276abb6d86c8e5184da95c21ad003252e125.jpg', 'checksum': 'd19ca816f268c10a90b218a8d0315388'}]",LG GH22LS50,/productinfo/73131/lg-gh22ls50,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/073131.jpg,"Intern, Serial ATA, Lightscribe, 22 x"
