images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/215523.jpg', 'path': 'full/766d7780a98702aedaca92a55e478b75ab863b30.jpg', 'checksum': '0e84fbc40ee3b5695c28f05ed6bc9af9'}]",Intel Core i5 4590,/productinfo/215523/intel-core-i5-4590,Hardware.info,"€ 193,21",http://content.hwigroup.net/images/products/micro_thumbs/215523.jpg,"Socket 1150, 3.3 GHz, 4 cores, 22 nm, 84 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/215524.jpg', 'path': 'full/793d87b47c127c22b0eaa3b5351eac223d8d71f8.jpg', 'checksum': '0e84fbc40ee3b5695c28f05ed6bc9af9'}]",Intel Core i5 4460,/productinfo/215524/intel-core-i5-4460,Hardware.info,"€ 176,59",http://content.hwigroup.net/images/products/micro_thumbs/215524.jpg,"Socket 1150, 3.2 GHz, 4 cores, 22 nm, 84 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/192811.jpg', 'path': 'full/ff977a0e54a330128f66e79342b9fc5550ada3ac.jpg', 'checksum': '6a9bcebd37240e3395d688ce6e01d7bc'}]",AMD FX-9590,/productinfo/192811/amd-fx-9590,Hardware.info,"€ 239,65",http://content.hwigroup.net/images/products/micro_thumbs/192811.jpg,"Socket AM3+, 4.7 GHz, 8 cores, 32 nm, 220 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/162804.jpg', 'path': 'full/e84ed71105bd37b6cd6a81c9eb8d40b1b72fa3b9.jpg', 'checksum': '790d6070178dfb477c05cf6f21ff954e'}]",AMD A4-5300,/productinfo/162804/amd-a4-5300,Hardware.info,"€ 37,60",http://content.hwigroup.net/images/products/micro_thumbs/162804.jpg,"Socket FM2, 3.4 GHz, 2 cores, 32 nm, 65 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/210514.jpg', 'path': 'full/9d826640f92e434f66d975a153a28a4a9b8e2eb3.jpg', 'checksum': '638b4d542436db255aff4b5861c4ba85'}]",AMD Athlon 5350,/productinfo/210514/amd-athlon-5350,Hardware.info,"€ 55,90",http://content.hwigroup.net/images/products/micro_thumbs/210514.jpg,"Socket AM1, 2.05 GHz, 4 cores, 28 nm, 25 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/197362.jpg', 'path': 'full/67af224c694682a10699c8169cda43f426ec76f8.jpg', 'checksum': '025e3c10834a1b3a8b5dfdafc493cad0'}]",Intel Core i3 4330,/productinfo/197362/intel-core-i3-4330,Hardware.info,"€ 127,38",http://content.hwigroup.net/images/products/micro_thumbs/197362.jpg,"Socket 1150, 3.5 GHz, 2 cores, 22 nm, 65 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/186871.jpg', 'path': 'full/56699fb357c9ad5719352e829bf57006103787ef.jpg', 'checksum': '4c076eb6f8db821de5c12227a38748e4'}]",AMD E1-2500,/productinfo/186871/amd-e1-2500,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/186871.jpg,"Socket FT3, 1.4 GHz, 2 cores, 28 nm, 15 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/241251.jpg', 'path': 'full/6ba28a25b6f9acf40988af01d8ef09fd10a63b79.jpg', 'checksum': '5dd0617f161fb5f92d25be131d162753'}]",Intel Core i7 5930K,/productinfo/241251/intel-core-i7-5930k,Hardware.info,"€ 578,42",http://content.hwigroup.net/images/products/micro_thumbs/241251.jpg,"Socket 2011-3, 3.5 GHz, 6 cores, 22 nm, 140 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/188086.jpg', 'path': 'full/292043dd98185aa85ce08fe13d1905db23c5ebda.jpg', 'checksum': '1563793a7d1db471ae39ecff18416d8e'}]",AMD A6-6400K,/productinfo/188086/amd-a6-6400k,Hardware.info,"€ 57,45",http://content.hwigroup.net/images/products/micro_thumbs/188086.jpg,"Socket FM2, 3.9 GHz, 2 cores, 32 nm, 65 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/131457.jpg', 'path': 'full/e44de11197704031cc37a33a20b5538e84e25b72.jpg', 'checksum': 'c264a81ef621b0f7b4aa5b16f948e3e8'}]",Intel Core i7 3820,/productinfo/131457/intel-core-i7-3820,Hardware.info,"€ 304,20",http://content.hwigroup.net/images/products/micro_thumbs/131457.jpg,"Socket 2011, 3.6 GHz, 4 cores, 32 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/001921.jpg', 'path': 'full/af0f5f4b9b99fdc1fdbb55eb29b7248ba172a724.jpg', 'checksum': 'ee384c55cef970572b1345b97d85800e'}]",Intel Core 2 Quad Q6600,/productinfo/1921/intel-core-2-quad-q6600,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/001921.jpg,"Socket 775, 2.4 GHz, 4 cores, 65 nm, 105 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/186074.jpg', 'path': 'full/b33f04fa13c6290f0e6673f6d2bac15617e709cd.jpg', 'checksum': '8260b71e77c00f1f1d2fa3994a53bdc9'}]",Intel Core i5 4570,/productinfo/186074/intel-core-i5-4570,Hardware.info,"€ 193,10",http://content.hwigroup.net/images/products/micro_thumbs/186074.jpg,"Socket 1150, 3.2 GHz, 4 cores, 22 nm, 84 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/186072.jpg', 'path': 'full/57a6566f1e4f1063050cf94f05db43cc974c1a3f.jpg', 'checksum': '71096ec44a681baac7f946fca0c780d5'}]",Intel Core i7 4770,/productinfo/186072/intel-core-i7-4770,Hardware.info,"€ 301,72",http://content.hwigroup.net/images/products/micro_thumbs/186072.jpg,"Socket 1150, 3.4 GHz, 4 cores, 22 nm, 95 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/247232.jpg', 'path': 'full/794de2abd50216f0d29c358a6bac481ec958e53f.jpg', 'checksum': '36c3170e8fc8b2628ea688be4a051290'}]",AMD Athlon X4 860K,/productinfo/247232/amd-athlon-x4-860k,Hardware.info,"€ 87,11",http://content.hwigroup.net/images/products/micro_thumbs/247232.jpg,"Socket FM2+, 3.7 GHz, 4 cores, 28 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/196823.jpg', 'path': 'full/3aba82fbe3127d3b493a3e4c4047095b014c40f7.jpg', 'checksum': 'bdd86cc9eb7833e46ba912593d46c326'}]",Intel Core i7 4960X,/productinfo/196823/intel-core-i7-4960x,Hardware.info,"€ 1.005,55",http://content.hwigroup.net/images/products/micro_thumbs/196823.jpg,"Socket 2011, 3.6 GHz, 6 cores, 22 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/220850.jpg', 'path': 'full/43a927ad6da3927ac075d8c90563665a297a110e.jpg', 'checksum': '8d8b01877cbc890122ff66f2f1cca623'}]",Intel Pentium G3258 Anniversary Edition,/productinfo/220850/intel-pentium-g3258-anniversary-edition,Hardware.info,"€ 66,49",http://content.hwigroup.net/images/products/micro_thumbs/220850.jpg,"Socket 1150, 3.2 GHz, 2 cores, 22 nm, 53 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/148847.jpg', 'path': 'full/9bbbc49f81938fffcba6bfa6b87f695fcdd3fc55.jpg', 'checksum': '48eb85febda0ad197d1bc747375941c7'}]",Intel Core i5 3570K,/productinfo/148847/intel-core-i5-3570k,Hardware.info,"€ 229,37",http://content.hwigroup.net/images/products/micro_thumbs/148847.jpg,"Socket 1155, 3.4 GHz, 4 cores, 22 nm, 77 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/162803.jpg', 'path': 'full/5ff93e4cc4daa471e697ab511e9d3f351f1c78ad.jpg', 'checksum': '790d6070178dfb477c05cf6f21ff954e'}]",AMD A6-5400K,/productinfo/162803/amd-a6-5400k,Hardware.info,"€ 51,08",http://content.hwigroup.net/images/products/micro_thumbs/162803.jpg,"Socket FM2, 3.6 GHz, 2 cores, 32 nm, 65 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/148846.jpg', 'path': 'full/22b58dcd2957e4f70a0ca6fead8a1032c8d18064.jpg', 'checksum': '7f5223b178b32463071444cabf2c5d67'}]",Intel Core i7 3770,/productinfo/148846/intel-core-i7-3770,Hardware.info,"€ 294,67",http://content.hwigroup.net/images/products/micro_thumbs/148846.jpg,"Socket 1155, 3.4 GHz, 4 cores, 22 nm, 77 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/127007.jpg', 'path': 'full/12a3ec368f135fdd097da9d41536a60326e3c2f2.jpg', 'checksum': '9eedfd0004dfcc62a7c2ef1d4e636892'}]",AMD FX-6100,/productinfo/127007/amd-fx-6100,Hardware.info,"€ 87,62",http://content.hwigroup.net/images/products/micro_thumbs/127007.jpg,"Socket AM3+, 3.3 GHz, 6 cores, 32 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/197061.jpg', 'path': 'full/1e594a67effe0ddcaa5bc2ad183c260978e192b3.jpg', 'checksum': 'bdd86cc9eb7833e46ba912593d46c326'}]",Intel Core i7 4820K,/productinfo/197061/intel-core-i7-4820k,Hardware.info,"€ 316,04",http://content.hwigroup.net/images/products/micro_thumbs/197061.jpg,"Socket 2011, 3.7 GHz, 4 cores, 22 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/186075.jpg', 'path': 'full/9cc80bfd3a29dbc15b63ab8c435c4c78e42b32e1.jpg', 'checksum': '047def3f12be2a019303965ec52275d9'}]",Intel Core i5 4430,/productinfo/186075/intel-core-i5-4430,Hardware.info,"€ 181,61",http://content.hwigroup.net/images/products/micro_thumbs/186075.jpg,"Socket 1150, 3.0 GHz, 4 cores, 22 nm, 95 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/205617.jpg', 'path': 'full/8a4693108c8f75509992ca65c2a394a6651f008b.jpg', 'checksum': '1742e336d391dcb9f7892e29a8f3a82f'}]",AMD A8-7600,/productinfo/205617/amd-a8-7600,Hardware.info,"€ 103,26",http://content.hwigroup.net/images/products/micro_thumbs/205617.jpg,"Socket FM2+, 3.3 GHz, 4 cores, 28 nm, 65 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/196824.jpg', 'path': 'full/9c2a24dfcbcc012c132c603c84d7d7969bf5865d.jpg', 'checksum': 'bdd86cc9eb7833e46ba912593d46c326'}]",Intel Core i7 4930K,/productinfo/196824/intel-core-i7-4930k,Hardware.info,"€ 568,79",http://content.hwigroup.net/images/products/micro_thumbs/196824.jpg,"Socket 2011, 3.4 GHz, 6 cores, 22 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/205616.jpg', 'path': 'full/fd5fd4d90ce907d0414edb3a25a2bb6e58c9ccbc.jpg', 'checksum': '2ff3d7bd13d99a86e4de6853e959b35f'}]",AMD A10-7700K,/productinfo/205616/amd-a10-7700k,Hardware.info,"€ 135,63",http://content.hwigroup.net/images/products/micro_thumbs/205616.jpg,"Socket FM2+, 3.4 GHz, 4 cores, 28 nm, 95 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/186873.jpg', 'path': 'full/9fb7471ac554be059ef3dde001b8977270d262b4.jpg', 'checksum': '9122471b8f451b7bd494eadeaedcd3b6'}]",AMD A4-5000,/productinfo/186873/amd-a4-5000,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/186873.jpg,"Socket FT3, 1.5 GHz, 4 cores, 28 nm, 15 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/115250.jpg', 'path': 'full/162552dbab1ef5934fe1b96857c989fde1d8908e.jpg', 'checksum': 'cb683fb977b19175edadc1c4f99ebecb'}]",AMD E-350,/productinfo/115250/amd-e-350,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/115250.jpg,"Socket FT1, 1.6 GHz, 2 cores, 40 nm, 18 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/077867.jpg', 'path': 'full/6fe035ed6e3942f0d07c95a24ba1c82cd7e981f9.jpg', 'checksum': 'b6c66a01b954c6d739305a038acf2ca7'}]",Intel Core i7 870,/productinfo/77867/intel-core-i7-870,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/077867.jpg,"Socket 1156, 2.93 GHz, 4 cores, 45 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/083035.jpg', 'path': 'full/190151abaec5c3d7b6f270e00b7d9b3a34803218.jpg', 'checksum': 'c8dadb3243fcdad2e090fc98b299b59b'}]",AMD Phenom II X4 965 Black Edition 125W,/productinfo/83035/amd-phenom-ii-x4-965-black-edition-125w,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/083035.jpg,"Socket AM3, 3.4 GHz, 4 cores, 45 nm, 125 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/001484.jpg', 'path': 'full/828f384abb50f6961e90a22db167be85f5438c00.jpg', 'checksum': '05e2161d6de83a9c0e177afa0aee0f37'}]",Intel Core 2 Duo E6600,/productinfo/1484/intel-core-2-duo-e6600,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/001484.jpg,"Socket 775, 2.4 GHz, 2 cores, 65 nm, 65 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/197359.jpg', 'path': 'full/0fee76a138a33ebbcf05b130f1e130e1a07f234d.jpg', 'checksum': '1ae3a7fb95315a7907a8cdb0e1f2574a'}]",Intel Pentium G3420,/productinfo/197359/intel-pentium-g3420,Hardware.info,"€ 64,91",http://content.hwigroup.net/images/products/micro_thumbs/197359.jpg,"Socket 1150, 3.2 GHz, 2 cores, 22 nm, 54 W, Geïntegreerde graphics"
,,,Hardware.info,,,
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/186874.jpg', 'path': 'full/c3a93202c19e10757677b990cf0a39beff2f23c2.jpg', 'checksum': '9122471b8f451b7bd494eadeaedcd3b6'}]",AMD A6-5200,/productinfo/186874/amd-a6-5200,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/186874.jpg,"Socket FT3, 2.0 GHz, 4 cores, 28 nm, 25 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/114150.jpg', 'path': 'full/b959cee763cbf2ac83afe471d2aaf7947ac35189.jpg', 'checksum': 'eb2de37899a7de97d18d7b99aa29ae64'}]",Intel Core i7 2600K,/productinfo/114150/intel-core-i7-2600k,Hardware.info,"€ 331,57",http://content.hwigroup.net/images/products/micro_thumbs/114150.jpg,"Socket 1155, 3.4 GHz, 4 cores, 32 nm, 95 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/005958.jpg', 'path': 'full/076298b84f3e8b1f7f327319e4f90f18b2e1ca66.jpg', 'checksum': 'da40fd15cf589a946348ef49e89fce81'}]",Intel Core 2 Quad Q9550,/productinfo/5958/intel-core-2-quad-q9550,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/005958.jpg,"Socket 775, 2.83 GHz, 4 cores, 45 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/047638.jpg', 'path': 'full/9c92a0dca57f034db42ee1f2ba249b3d95069a5b.jpg', 'checksum': '36dfe04937ac0357d3ac2223fad5f08e'}]",Intel Core i7 920,/productinfo/47638/intel-core-i7-920,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/047638.jpg,"Socket 1366, 2.67 GHz, 4 cores, 45 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/219917.jpg', 'path': 'full/946f75c83f7f65d798b7666320dc5b55ebf13818.jpg', 'checksum': '6db1483e3e6bec396ee2fb58bc9be75a'}]",Intel Core i3 4150,/productinfo/219917/intel-core-i3-4150,Hardware.info,"€ 112,90",http://content.hwigroup.net/images/products/micro_thumbs/219917.jpg,"Socket 1150, 3.5 GHz, 2 cores, 22 nm, 54 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/148845.jpg', 'path': 'full/9f681263bc824a025cc4ef97294a23a07eff7367.jpg', 'checksum': '48eb85febda0ad197d1bc747375941c7'}]",Intel Core i7 3770K,/productinfo/148845/intel-core-i7-3770k,Hardware.info,"€ 337,81",http://content.hwigroup.net/images/products/micro_thumbs/148845.jpg,"Socket 1155, 3.5 GHz, 4 cores, 22 nm, 77 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/113039.jpg', 'path': 'full/550a9a8eb98e459204e9d774f53f71919c1a81c4.jpg', 'checksum': '915aa6218c39a04b400979c355ae44b9'}]",Intel Core i5 2500K,/productinfo/113039/intel-core-i5-2500k,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/113039.jpg,"Socket 1155, 3.3 GHz, 4 cores, 32 nm, 95 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/019387.jpg', 'path': 'full/d14188c9ab34c24ae1efd07f7850fd69d66b9395.jpg', 'checksum': '29ac4a2164fe7c94001452688dd7bbe2'}]",Intel Core 2 Duo E8400,/productinfo/19387/intel-core-2-duo-e8400,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/019387.jpg,"Socket 775, 3.00 GHz, 2 cores, 45 nm, 65 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/220346.jpg', 'path': 'full/2b3bf04203e0a18b3dd71704c9105acdffd6383c.jpg', 'checksum': '0e84fbc40ee3b5695c28f05ed6bc9af9'}]",Intel Core i5 4590S,/productinfo/220346/intel-core-i5-4590s,Hardware.info,"€ 201,55",http://content.hwigroup.net/images/products/micro_thumbs/220346.jpg,"Socket 1150, 3 GHz, 4 cores, 22 nm, 65 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/096888.jpg', 'path': 'full/a261681a7d9ec6a2cf7eb79ab2d2818e463630e9.jpg', 'checksum': '0960fc4c9cf75d8f7cb278b3803975fb'}]",Intel Core i7 980X Extreme Edition,/productinfo/96888/intel-core-i7-980x-extreme-edition,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/096888.jpg,"Socket 1366, 3.33 GHz, 6 cores, 32 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/127006.jpg', 'path': 'full/ab1e6f6e6d27b40183239b25d776feb3c71f57bf.jpg', 'checksum': '9eedfd0004dfcc62a7c2ef1d4e636892'}]",AMD FX-8120,/productinfo/127006/amd-fx-8120,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/127006.jpg,"Socket AM3+, 3.1 GHz, 8 cores, 32 nm, 125 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/131430.jpg', 'path': 'full/49c162b98d250965adb09912c009f7253e9f9a86.jpg', 'checksum': 'c264a81ef621b0f7b4aa5b16f948e3e8'}]",Intel Core i7 3930K,/productinfo/131430/intel-core-i7-3930k,Hardware.info,"€ 587,79",http://content.hwigroup.net/images/products/micro_thumbs/131430.jpg,"Socket 2011, 3.2 GHz, 6 cores, 32 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/188085.jpg', 'path': 'full/5b72fac5efb7173cde424789bd4d0b349f63a7ca.jpg', 'checksum': '1563793a7d1db471ae39ecff18416d8e'}]",AMD A8-6600K,/productinfo/188085/amd-a8-6600k,Hardware.info,"€ 91,51",http://content.hwigroup.net/images/products/micro_thumbs/188085.jpg,"Socket FM2, 3.9 GHz, 4 cores, 32 nm, 100 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/173891.jpg', 'path': 'full/603942e731572b9a76d8e65665f592f80b1f15da.jpg', 'checksum': 'b75e8cb70e808e57833d497e4f968df0'}]",Intel Celeron G1620,/productinfo/173891/intel-celeron-g1620,Hardware.info,"€ 37,92",http://content.hwigroup.net/images/products/micro_thumbs/173891.jpg,"Socket 1155, 2.7 GHz, 2 cores, 22 nm, 55 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/077869.jpg', 'path': 'full/00a56e78dbfcc2d6d91a43c06b5c7d66d4107fd7.jpg', 'checksum': '337e098fa48bc7d50805622bb2aad1c3'}]",Intel Core i5 750,/productinfo/77869/intel-core-i5-750,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/077869.jpg,"Socket 1156, 2.67 GHz, 4 cores, 45 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/127008.jpg', 'path': 'full/68a41fb0f338b864d7368ae654889f74fb51a6c6.jpg', 'checksum': '9eedfd0004dfcc62a7c2ef1d4e636892'}]",AMD FX-4100,/productinfo/127008/amd-fx-4100,Hardware.info,"€ 99,32",http://content.hwigroup.net/images/products/micro_thumbs/127008.jpg,"Socket AM3+, 3.6 GHz, 4 cores, 32 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/048388.jpg', 'path': 'full/27fcc33015103459e4c9fa1a2c26cab23b7472d0.jpg', 'checksum': '6615a0e0900541d6e3b4c332a4fd07ee'}]",Intel Core 2 Quad Q8200,/productinfo/48388/intel-core-2-quad-q8200,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/048388.jpg,"Socket 775, 2.33 GHz, 4 cores, 45 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/077868.jpg', 'path': 'full/d7814e682891443d76a28f7e2f2e8b039a578c3a.jpg', 'checksum': 'b6c66a01b954c6d739305a038acf2ca7'}]",Intel Core i7 860,/productinfo/77868/intel-core-i7-860,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/077868.jpg,"Socket 1156, 2.8 GHz, 4 cores, 45 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/164238.jpg', 'path': 'full/7cec127cecc7269d72166e8d7d20f8af2e8c67da.jpg', 'checksum': '1b220a526ae93bfbf1c4ca42d39f1450'}]",AMD FX-4300,/productinfo/164238/amd-fx-4300,Hardware.info,"€ 85,91",http://content.hwigroup.net/images/products/micro_thumbs/164238.jpg,"Socket AM3+, 3.8 GHz, 4 cores, 32 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/197361.jpg', 'path': 'full/7faf76b3cff83f9c948d5c58a71919429925640e.jpg', 'checksum': '025e3c10834a1b3a8b5dfdafc493cad0'}]",Intel Core i3 4130,/productinfo/197361/intel-core-i3-4130,Hardware.info,"€ 114,30",http://content.hwigroup.net/images/products/micro_thumbs/197361.jpg,"Socket 1150, 3.4 GHz, 2 cores, 22 nm, 54 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/148851.jpg', 'path': 'full/055aa62e728c23a91737afa4f3cef54e56f9fdb0.jpg', 'checksum': '7f5223b178b32463071444cabf2c5d67'}]",Intel Core i3 3220,/productinfo/148851/intel-core-i3-3220,Hardware.info,"€ 117,13",http://content.hwigroup.net/images/products/micro_thumbs/148851.jpg,"Socket 1155, 3.3 GHz, 2 cores, 22 nm, 55 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/197347.jpg', 'path': 'full/5b3525256c7f8f32023b3d249e362c3263351675.jpg', 'checksum': '2c213a22e0940cd78e041b89a40f1efa'}]",Intel Xeon E5-2697 v2,/productinfo/197347/intel-xeon-e5-2697-v2,Hardware.info,"€ 2.636,55",http://content.hwigroup.net/images/products/micro_thumbs/197347.jpg,"Socket 2011, 2.7 GHz, 12 cores, 22 nm, 130 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/241134.jpg', 'path': 'full/e6fe649a4a771cf4d8286036791aed0d5fdfbd23.jpg', 'checksum': 'adaca1a856e8ee7ea8064538af70cd9a'}]",AMD FX-8370E,/productinfo/241134/amd-fx-8370e,Hardware.info,"€ 196,63",http://content.hwigroup.net/images/products/micro_thumbs/241134.jpg,"Socket AM3+, 3.3 GHz, 8 cores, 32 nm, 95 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/075740.jpg', 'path': 'full/415735face199d3343c3974b129c60844b15f05c.jpg', 'checksum': 'acae091144fe5d47b80c4f4027382cc9'}]",AMD Phenom II X4 965 Black Edition,/productinfo/75740/amd-phenom-ii-x4-965-black-edition,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/075740.jpg,"Socket AM3, 3.4 GHz, 4 cores, 45 nm, 140 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/162800.jpg', 'path': 'full/de15fea871e5244ebe2bffdbe2c3a71797ff7c48.jpg', 'checksum': '790d6070178dfb477c05cf6f21ff954e'}]",AMD A10-5700,/productinfo/162800/amd-a10-5700,Hardware.info,"€ 110,18",http://content.hwigroup.net/images/products/micro_thumbs/162800.jpg,"Socket FM2, 3.4 GHz, 4 cores, 32 nm, 65 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/186073.jpg', 'path': 'full/fdad4ff5768d20bd923248f6b5e04da63870eff8.jpg', 'checksum': '047def3f12be2a019303965ec52275d9'}]",Intel Core i5 4670,/productinfo/186073/intel-core-i5-4670,Hardware.info,"€ 212,50",http://content.hwigroup.net/images/products/micro_thumbs/186073.jpg,"Socket 1150, 3.4 GHz, 4 cores, 22 nm, 95 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/002278.jpg', 'path': 'full/020c75348f6355ed1ff893ff99874b3365fa933f.jpg', 'checksum': 'b95a544607ca5ddb0f52336c8bbcba59'}]",Intel Pentium Dual-Core E2140,/productinfo/2278/intel-pentium-dual-core-e2140,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/002278.jpg,"Socket 775, 1.6 GHz, 2 cores, 65 nm, 65 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/155564.jpg', 'path': 'full/4febdd4dce3007f6cb78b10d4edd775e218973af.jpg', 'checksum': '03ce6c0c627e03c907d52f53d4660b47'}]",Intel Core i5 3470,/productinfo/155564/intel-core-i5-3470,Hardware.info,"€ 189,01",http://content.hwigroup.net/images/products/micro_thumbs/155564.jpg,"Socket 1155, 3.2 GHz, 4 cores, 22 nm, 77 W, Geïntegreerde graphics"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/067217.jpg', 'path': 'full/24057d3bd3f01a8cf27dbc73bf09560e222e7d41.jpg', 'checksum': '244ce4afc3b869b6ee9a5eb94347a1bb'}]",AMD Athlon II X2 250,/productinfo/67217/amd-athlon-ii-x2-250,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/067217.jpg,"Socket AM3, 3.0 GHz, 2 cores, 45 nm, 65 W"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/102783.jpg', 'path': 'full/74a773ccd5de1dc56623eb64a4666b582e0e1236.jpg', 'checksum': '9504a2e6907006e6336c9bb75c9559b3'}]",AMD Sempron 145,/productinfo/102783/amd-sempron-145,Hardware.info,"€ 33,90",http://content.hwigroup.net/images/products/micro_thumbs/102783.jpg,"Socket AM3, 2.8 GHz, 1 cores, 45 nm, 45 W"
